"id";"X";"Y";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"U1STRV01";14.255;50.36389;214;"Straökov-Vodochody";"Straökov-Vodochody";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1TELN01";13.964611;50.725083;340;"Telnice";"Telnice, Varvaûov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1TEPL01";13.836344;50.645153;227;"Teplice";"Teplice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1TISA01";14.02167;50.78694;556;"Tis·";"Tis·";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1ULKO01";14.04111;50.68333;375.39;"⁄stÌ nad Labem";"⁄stÌ nad Labem, KoËkov";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"U1ULMA01";14.05831;50.62556;150;"⁄stÌ nad Labem";"⁄stÌ nad Labem, VaÚov";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U1VECE01";13.58406;50.20283;329;"Velk· »ernoc";"Velk· »ernoc";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U1VYSL01";13.23853;50.46428;738;"V˝slunÌ";"V˝slunÌ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;"humid";"prec";"snow";NA;"wind";NA;5
"U1ZATE01";13.54319;50.34147;210;"éatec";"éatec";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"U2BEDR01";15.13708;50.81511;777;"Bed¯ichov";"Bed¯ichov";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2BENP01";14.31186;50.74422;250;"Beneöov nad PlouËnicÌ";"Beneöov nad PlouËnicÌ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2CEKA01";14.42017;50.80283;319;"»esk· Kamenice";"»esk· Kamenice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2CELI01";14.541141;50.675373;246;"»esk· LÌpa";"»esk· LÌpa";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2DECI01";14.20258;50.75097;172;"DÏËÌn";"DÏËÌn, K¯eöice";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2DECT01";14.20433;50.69783;150;"DÏËÌn";"DÏËÌn, TÏchlovice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2DOKY01";14.66731;50.56811;284;"Doksy";"Doksy";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2DUBA01";14.555594;50.536399;258;"Dub·";"Dub·, Nedamov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2FRYD01";15.09015;50.91785;337;"Fr˝dlant";"Fr˝dlant";"AKS";TRUE;"SRA";NA;NA;"SSV";"P";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U2HEJN01";15.18317;50.88456;396;"Hejnice";"Hejnice";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2CHOT01";14.87175;50.83897;260;"ChotynÏ";"ChotynÏ";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2CHRI01";14.52456;50.85289;440;"Ch¯ibsk·";"Ch¯ibsk·, HornÌ Ch¯ibsk·";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2CHRV01";14.95861;50.81872;314;"Chrastava";"Chrastava";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2JANI01";15.17922;50.72931;495;"Jablonec nad Nisou";"Jablonec nad Nisou";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"U2JAPO01";14.77375;50.77206;320;"JablonnÈ v PodjeötÏdÌ";"JablonnÈ v PodjeötÏdÌ";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"U2KRIN01";14.907056;50.738722;395;"K¯iûany";"K¯iûany";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2LIBC01";15.02389;50.76972;397.72;"Liberec";"Liberec";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"U2LITM01";14.119889;50.532111;172.5;"LitomÏ¯ice";"LitomÏ¯ice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2LOBE01";14.31347;51.01965;350;"Lobendava";"Lobendava";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2MARE01";14.676;50.80967;395;"Ma¯enice";"Ma¯enice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2MFOJ01";15.05856;50.82725;395;"MnÌöek";"MnÌöek, Fojtka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2MIMO01";14.72494;50.65975;278;"MimoÚ";"MimoÚ";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2NBOR01";14.55719;50.75;358;"Nov˝ Bor";"Nov˝ Bor";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2NMES01";15.23381;50.92358;473;"NovÈ MÏsto pod Smrkem";"NovÈ MÏsto pod Smrkem";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"U2PRED01";15.01814;50.96594;248;"ViöÚov·";"ViöÚov·";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2RUMB01";14.57086;50.95156;390;"Rumburk";"Rumburk";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2SLUK01";14.45525;51.002722;352;"äluknov";"äluknov";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2SMED01";15.27318;50.84452;834;"BÌl˝ Potok";"BÌl˝ Potok, SmÏdava";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U2STRR01";14.80739;50.70361;310;"Str·û pod Ralskem";"Str·û pod Ralskem";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2USHA01";14.30925;50.59617;280;"⁄ötÏk";"⁄ötÏk, Hab¯ina";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2VARN01";14.60222;50.90556;367;"Varnsdorf";"Varnsdorf";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"U2VERN01";14.30492;50.65789;507;"Verne¯ice";"Verne¯ice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2VYSO01";14.537361;50.411611;300;"Vysok·";"Vysok·";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2ZAHR01";14.51467;50.61428;270;"Zahr·dky";"Zahr·dky";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U2ZAND01";14.403417;50.708083;275;"éandov";"éandov, HornÌ Police";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"U4BPCN01";15.152029;50.840168;820;"Bed¯ichov";"Bed¯ichov, Prameny »ernÈ Nisy";"ASS";NA;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4BPPC01";15.234862;50.853964;984;"BÌl˝ Potok";"BÌl˝ Potok, Pavlova cesta";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4BPSM01";15.273405;50.845078;826;"BÌl˝ Potok";"BÌl˝ Potok, SmÏdava";"ASS";TRUE;NA;"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4BPUJ01";15.292606;50.857536;916;"BÌl˝ Potok";"BÌl˝ Potok, U Je¯·bu";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4BTOM01";15.149511;50.834362;810;"Bed¯ichov";"Bed¯ichov, Tomöovka";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4BUHL01";15.147065;50.824187;780;"Bed¯ichov";"Bed¯ichov, UhlÌ¯sk·";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4HKNA01";15.243308;50.830763;990;"Hejnice";"Hejnice, Knajpa";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4SMHO01";15.252335;50.844961;1006;"Hejnice";"Hejnice, SmÏdavsk· hora";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"U4ZAKO01";13.354974;50.549858;828;"Z·koutÌ";"Z·koutÌ";"ASNS";TRUE;NA;NA;"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
