"id";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"X";"Y";"nut3";"nam";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"P1PKAR01";260.5;"Praha";"Praha, Karlov";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";14.427778;50.069167;"Praha";"Praha/P1PKAR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PKBE01";284.5;"Praha";"Praha, Kbely";"AMS";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";14.538056;50.123333;"Praha";"Praha/P1PKBE01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P1PKLE01";190.7;"Praha";"Praha, Klementinum";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";14.416923;50.086634;"Praha";"Praha/P1PKLE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PKLM01";190.7;"Praha";"Praha, Klementinum";"MKS";TRUE;"";"";"";"";"";NA;"";14.416436;50.086341;"Praha";"Praha/P1PKLM01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P1PKOM01";213;"Praha";"Praha, Komo¯any";"AKS4";TRUE;"SRA";"SCE";"";"";"";NA;"";14.40636;49.9886;"Praha";"Praha/P1PKOM01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P1PLIB01";302.04;"Praha";"Praha, Libuö";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";14.446944;50.007778;"Praha";"Praha/P1PLIB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PODL01";510;"PodlesÌ";"PodlesÌ";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.9806;49.6897;"Stredocesky";"Stredocesky/P1PODL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PRIB01";555;"P¯Ìbram";"P¯Ìbram";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.0225;49.6947;"Stredocesky";"Stredocesky/P1PRIB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1PRUH01";312;"Pr˘honice";"Pr˘honice";"AKS4";TRUE;"SRA";"";"";"";"";FALSE;"";14.5594;50.0075;"Stredocesky";"Stredocesky/P1PRUH01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P1PRUZ01";364;"Praha";"Praha, RuzynÏ";"AMS";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";14.255556;50.100278;"Praha";"Praha/P1PRUZ01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PSUC01";268;"Praha";"Praha, Suchdol";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.3906;50.1436;"Praha";"Praha/P1PSUC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PVIN01";280;"Praha";"Praha, Vinohrady - Flora";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.46186;50.07584;"Praha";"Praha/P1PVIN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1PZKO01";330;"Praha";"Praha, ZadnÌ Kopanina";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.3178;50.0072;"Praha";"Praha/P1PZKO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1RPET01";360;"Rpety";"Rpety";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.9369;49.8272;"Stredocesky";"Stredocesky/P1RPET01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1SLAN01";307;"Slan˝";"Slan˝";"ASS";NA;"SRA";"";"";"";"";NA;"";14.0903;50.2369;"Stredocesky";"Stredocesky/P1SLAN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1UVAL01";260;"⁄valy";"⁄valy";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.7111;50.0772;"Stredocesky";"Stredocesky/P1UVAL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1VOZN01";385;"Voznice";"Voznice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";14.2128;49.8192;"Stredocesky";"Stredocesky/P1VOZN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1ZBEC01";262;"ZbeËno";"ZbeËno";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.935;50.0614;"Stredocesky";"Stredocesky/P1ZBEC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1ZDIC01";305;"Zdice";"Zdice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";13.9714;49.9108;"Stredocesky";"Stredocesky/P1ZDIC01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1ZLON01";231;"Zlonice";"Zlonice";"ASS";NA;"SRA";"";"";"";"";NA;"";14.0886;50.2847;"Stredocesky";"Stredocesky/P1ZLON01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BAKO01";220;"Bakov nad Jizerou";"Bakov nad Jizerou";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.9394;50.4806;"Stredocesky";"Stredocesky/P2BAKO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BAST01";230;"Baöù";"Baöù, BaötÏk";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.4622;50.205;"Stredocesky";"Stredocesky/P2BAST01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BENE01";780;"Benecko";"Benecko";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.5499;50.6713;"Liberecky";"Liberecky/P2BENE01";"tmax";"tavg";"tmin";NA;"prec";"snow";"solr";"wind";NA;7
"P2BNLO01";780;"Bed¯ichov";"Bed¯ichov, Nov· louka";"AKS4";TRUE;"SRA";"SCE";"";"";"";NA;"";15.158215;50.81445;"Liberecky";"Liberecky/P2BNLO01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P2BOSE01";390;"BoseÚ";"BoseÚ, Muûsk˝";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.0408;50.5194;"Stredocesky";"Stredocesky/P2BOSE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2BRAN01";179;"Brand˝s nad Labem-St.B";"Brand˝s nad Labem-St.B";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.6606;50.1897;"Stredocesky";"Stredocesky/P2BRAN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P2BROD01";220;"Brodce";"Brodce";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.8661;50.3347;"Stredocesky";"Stredocesky/P2BROD01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2CDUB01";355;"»esk˝ Dub";"»esk˝ Dub, Modlibohov";"AKS4";TRUE;"SRA";"SCE";"SCEa";"";"";FALSE;"";14.9817;50.6836;"Liberecky";"Liberecky/P2CDUB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2DBOU01";244;"DolnÌ Bousov";"DolnÌ Bousov";"AKS3";TRUE;"SRA";"SCE";"";"";"";NA;"";15.141737;50.437897;"Stredocesky";"Stredocesky/P2DBOU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P2DESN01";772;"Desn·";"Desn·, Souö";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.3197;50.7894;"Liberecky";"Liberecky/P2DESN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2DVOR01";1115;"DvoraËky";"DvoraËky";"AKS4";TRUE;"SRA";"SCE";"SCEa";"";"";NA;"";15.514525;50.748172;"Liberecky";"Liberecky/P2DVOR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P2HARR01";675;"Harrachov";"Harrachov";"AKS1";TRUE;"SRA";"SCE";"SCEa";"SSV";"";FALSE;"";15.42;50.781667;"Liberecky";"Liberecky/P2HARR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2HOLE01";432;"Holenice";"Holenice";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.3022;50.5303;"Liberecky";"Liberecky/P2HOLE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2CHOT01";260;"ChotÏtov";"ChotÏtov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.810102;50.337419;"Stredocesky";"Stredocesky/P2CHOT01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JDUL01";623;"Josef˘v D˘l";"Josef˘v D˘l";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.228611;50.778056;"Liberecky";"Liberecky/P2JDUL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JILE01";462;"Jilemnice";"Jilemnice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.5125;50.6014;"Liberecky";"Liberecky/P2JILE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2JIVI01";308;"Jivina";"Jivina";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.9492;50.5539;"Stredocesky";"Stredocesky/P2JIVI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2KATU01";312;"Katusice";"Katusice";"AKS2";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.7778;50.4444;"Stredocesky";"Stredocesky/P2KATU01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2KORE01";858;"Ko¯enov";"Ko¯enov, Jizerka";"AKS4";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.34444;50.82001;"Liberecky";"Liberecky/P2KORE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2KOSA01";210;"Krop·Ëova Vrutice";"Krop·Ëova Vrutice, St¯Ìûovice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.7046;50.3255;"Stredocesky";"Stredocesky/P2KOSA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2KOST01";185;"Kostomlaty nad Labem";"Kostomlaty nad Labem";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";14.9614;50.1703;"Stredocesky";"Stredocesky/P2KOST01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2LOMN01";485;"Lomnice nad Popelkou";"Lomnice nad Popelkou";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.38;50.5383;"Liberecky";"Liberecky/P2LOMN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2MLBO01";221;"Mlad· Boleslav";"Mlad· Boleslav";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.91405;50.42267;"Stredocesky";"Stredocesky/P2MLBO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2MRZK01";260;"Mrzky";"Mrzky";"AKS4";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.8075;50.044444;"Stredocesky";"Stredocesky/P2MRZK01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2MSEN01";340;"Möeno";"Möeno";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";14.63399;50.44061;"Stredocesky";"Stredocesky/P2MSEN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2NPAK01";450;"Nov· Paka";"Nov· Paka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.5136;50.49;"Kralovehradecky";"Kralovehradecky/P2NPAK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2NVES01";170;"K·ran˝";"K·ran˝";"ASS";NA;"SRA";"";"";"";"";NA;"";14.7322;50.1764;"Stredocesky";"Stredocesky/P2NVES01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ROKY01";525;"Rokytnice nad Jizerou";"Rokytnice nad Jizerou, VilÈmov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.4229;50.7319;"Liberecky";"Liberecky/P2ROKY01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ROPR01";550;"Roprachtice";"Roprachtice";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.4142;50.6514;"Liberecky";"Liberecky/P2ROPR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2SEMC01";234;"SemËice";"SemËice";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.0036;50.3671;"Stredocesky";"Stredocesky/P2SEMC01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2SEMI01";370;"Semily";"Semily";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.3153;50.6133;"Liberecky";"Liberecky/P2SEMI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2SMRZ01";550;"Smrûovka";"Smrûovka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.2511;50.7294;"Liberecky";"Liberecky/P2SMRZ01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P2STUD01";532;"Studenec";"Studenec";"ASS";NA;"SRA";"";"";"";"";NA;"";15.55;50.5528;"Liberecky";"Liberecky/P2STUD01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2TUHA01";160;"TuhaÚ";"TuhaÚ";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.5206;50.2953;"Stredocesky";"Stredocesky/P2TUHA01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P2TURN01";253;"Turnov";"Turnov";"AKS4";TRUE;"SRA";"";"";"SSV";"";FALSE;"";15.154444;50.589722;"Liberecky";"Liberecky/P2TURN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P2VSEL01";392;"Vöelibice";"Vöelibice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.950609;50.648954;"Liberecky";"Liberecky/P2VSEL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2VYSK01";695;"VysokÈ nad Jizerou";"VysokÈ nad Jizerou";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.408523;50.682981;"Liberecky";"Liberecky/P2VYSK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P2ZBRO01";290;"éelezn˝ Brod";"éelezn˝ Brod";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.2517;50.6408;"Liberecky";"Liberecky/P2ZBRO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3BENS01";343;"Beneöov";"Beneöov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.69668;49.78862;"Stredocesky";"Stredocesky/P3BENS01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P3BOHD01";460;"BohdaneË";"BohdaneË";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.2239;49.7786;"Stredocesky";"Stredocesky/P3BOHD01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3BOZE01";611;"Boûejov";"Boûejov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.1528;49.3608;"Vysocina";"Vysocina/P3BOZE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3DCHV01";290;"DolnÌ Chvatliny";"DolnÌ Chvatliny";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.0656;49.9833;"Stredocesky";"Stredocesky/P3DCHV01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3DKRA01";420;"DolnÌ Kralovice";"DolnÌ Kralovice, St¯Ìteû";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.1597;49.6625;"Stredocesky";"Stredocesky/P3DKRA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HABR01";467;"Habry";"Habry";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.4869;49.7519;"Vysocina";"Vysocina/P3HABR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HAVL01";452;"HavlÌËk˘v Brod";"HavlÌËk˘v Brod";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.5797;49.6119;"Vysocina";"Vysocina/P3HAVL01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3HULI01";378;"Hulice";"Hulice";"AKS4";TRUE;"SRA";"";"";"SSV";"";FALSE;"";15.086667;49.721111;"Stredocesky";"Stredocesky/P3HULI01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3HUMP01";515;"Humpolec";"Humpolec";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.35278;49.54694;"Vysocina";"Vysocina/P3HUMP01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3HUMP02";540;"Humpolec";"Humpolec";"ASS";NA;"SRA";"";"";"";"";NA;"";15.35333;49.53528;"Vysocina";"Vysocina/P3HUMP02";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P3JABL01";330;"Jablonn·";"Jablonn·";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.4519;49.7808;"Stredocesky";"Stredocesky/P3JABL01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3JILO01";350;"JÌlovÈ u Prahy";"JÌlovÈ u Prahy";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.4681;49.8994;"Stredocesky";"Stredocesky/P3JILO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3KOSE01";532.29;"Koöetice";"Koöetice, K¯eöÌn, KramolÌn";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"RGLB_D";15.080556;49.573611;"Vysocina";"Vysocina/P3KOSE01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3KOST01";360;"Kostelec n. »ern˝mi Lesy";"Kostelec n. »ern˝mi Lesy";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.8356;50.0044;"Stredocesky";"Stredocesky/P3KOST01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3KOZM01";500;"Kozmice";"Kozmice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.7942;49.8264;"Stredocesky";"Stredocesky/P3KOZM01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3LEDS01";408;"LedeË nad S·zavou";"LedeË nad S·zavou";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.284048;49.698597;"Vysocina";"Vysocina/P3LEDS01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3MLVO01";445;"Mlad· Voûice";"Mlad· Voûice";"ASS";NA;"SRA";"";"";"";"";NA;"";14.8083;49.5375;"Jihocesky";"Jihocesky/P3MLVO01";NA;NA;NA;NA;"prec";NA;NA;NA;NA;1
"P3NACE01";502;"NaËeradec";"NaËeradec";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.9086;49.6044;"Stredocesky";"Stredocesky/P3NACE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3NETV01";368;"Netvo¯ice";"Netvo¯ice";"AKS4";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.521178;49.818411;"Stredocesky";"Stredocesky/P3NETV01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3NIZK01";526;"NÌûkov";"NÌûkov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.8067;49.5325;"Vysocina";"Vysocina/P3NIZK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3NRUD01";348;"Nedrahovice";"Nedrahovice, Rudolec";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.4403;49.6317;"Stredocesky";"Stredocesky/P3NRUD01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3NRYC01";624;"Nov˝ Rychnov";"Nov˝ Rychnov";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";15.365;49.3858;"Vysocina";"Vysocina/P3NRYC01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3ONDR01";485;"Ond¯ejov";"Ond¯ejov";"AKS1";TRUE;"SRA";"SCE";"";"SSV";"";FALSE;"";14.7847;49.9072;"Stredocesky";"Stredocesky/P3ONDR01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3PACO01";494;"Pacov";"Pacov";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.023611;49.463611;"Vysocina";"Vysocina/P3PACO01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3PELH01";520;"Pelh¯imov";"Pelh¯imov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.2344;49.4336;"Vysocina";"Vysocina/P3PELH01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3POLN01";480;"Poln·";"Poln·";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.7061;49.4864;"Vysocina";"Vysocina/P3POLN01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3POST01";421;"Postupice";"Postupice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.7833;49.7306;"Stredocesky";"Stredocesky/P3POST01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3PRIB01";532.5;"P¯ibyslav";"P¯ibyslav, H¯iötÏ";"AMS1";TRUE;"SRA";"SCE";"";"SSV";"P";FALSE;"";15.7625;49.582778;"Vysocina";"Vysocina/P3PRIB01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P3PSAR01";475;"Ps·¯e";"Ps·¯e";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.9678;49.7536;"Stredocesky";"Stredocesky/P3PSAR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3REND01";444;"ÿendÏjov";"ÿendÏjov, Nov˝ Samechov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.08814;49.76873;"Stredocesky";"Stredocesky/P3REND01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3RICA01";385;"ÿÌËany";"ÿÌËany";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.6717;50.0003;"Stredocesky";"Stredocesky/P3RICA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SAZA01";350;"S·zava";"S·zava";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.901245;49.876432;"Stredocesky";"Stredocesky/P3SAZA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SIMA01";630;"äimanov";"äimanov";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.4486;49.4614;"Vysocina";"Vysocina/P3SIMA01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3STAN01";415;"Vav¯inec";"Vav¯inec, éÌöov";"AKS2";TRUE;"SRA";"SCE";"";"";"";FALSE;"";15.0678;49.9028;"Stredocesky";"Stredocesky/P3STAN01";"tmax";"tavg";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P3STOK01";530;"ätoky";"ätoky";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.5875;49.4983;"Vysocina";"Vysocina/P3STOK01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3STOK02";520;"ätoky";"ätoky";"MSS";NA;"SRA";"";"";"";"";NA;"";15.590556;49.501389;"Vysocina";"Vysocina/P3STOK02";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P3STRE01";588;"St¯ezimÌ¯";"St¯ezimÌ¯";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.6181;49.5381;"Stredocesky";"Stredocesky/P3STRE01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3SVET01";410;"SvÏtl· nad S·zavou";"SvÏtl· nad S·zavou";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";15.4075;49.6728;"Vysocina";"Vysocina/P3SVET01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3VELI01";451;"Veliö";"Veliö";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.8233;49.6664;"Stredocesky";"Stredocesky/P3VELI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3VLAS01";415;"Vlaöim";"Vlaöim";"AKS4";TRUE;"SRA";"SCE";"SCEa";"SSV";"";FALSE;"";14.894722;49.691944;"Stredocesky";"Stredocesky/P3VLAS01";"tmax";"tavg";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P3VOTI01";450;"Votice";"Votice";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.6333;49.6433;"Stredocesky";"Stredocesky/P3VOTI01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3ZAHR01";358;"Maröovice";"Maröovice, Zahr·dka";"MSS";NA;"SRA";"SCE";"";"";"";NA;"";14.5886;49.7325;"Stredocesky";"Stredocesky/P3ZAHR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P3ZDAR01";605;"éÔ·r nad S·zavou";"éÔ·r nad S·zavou, Strûanov";"ASS";NA;"SRA";"";"";"";"";NA;"";15.9364;49.5978;"Vysocina";"Vysocina/P3ZDAR01";NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P4BHRE01";825;"Bed¯ichov";"Bed¯ichov, H¯ebÌnek";"ASS";NA;"";"SCE";"";"";"";NA;"";15.162778;50.835;"Liberecky";"Liberecky/P4BHRE01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4BKRS01";805;"Bed¯ichov";"Bed¯ichov, Kristi·nov";"ASS";NA;"";"SCE";"";"";"";NA;"";15.18133;50.81484;"Liberecky";"Liberecky/P4BKRS01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4BUPO01";875;"Bed¯ichov";"Bed¯ichov, U Podkovy";"ASS";NA;"";"SCE";"";"";"";NA;"";15.193579;50.828693;"Liberecky";"Liberecky/P4BUPO01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4HKAS01";912;"Hejnice";"Hejnice, Kas·rensk·";"ASS";NA;"SRA";"SCE";"";"";"";NA;"";15.276634;50.825752;"Liberecky";"Liberecky/P4HKAS01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4JABL01";439;"Jablonec nad Jizerou";"Jablonec nad Jizerou";"ASNS";TRUE;"";"SCE";"SCEa";"";"";NA;"";15.438379;50.695027;"Liberecky";"Liberecky/P4JABL01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4JDRO01";993;"Josef˘v D˘l";"Josef˘v D˘l, RozmezÌ";"ASNS";TRUE;"";"SCE";"SCEa";"";"";NA;"";15.22405;50.82287;"Liberecky";"Liberecky/P4JDRO01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P4KJEZ01";775;"Ko¯enov";"Ko¯enov, Jezdeck·";"ASS";TRUE;"SRA";"SCE";"";"";"";NA;"";15.29299;50.80763;"Liberecky";"Liberecky/P4KJEZ01";NA;NA;NA;NA;NA;NA;NA;NA;NA;0
